chemin,class,classe_LOC,classe_CLOC,classe_DC,WMC,classe_BC
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/DefaultDrawingSupplierTest.java,DefaultDrawingSupplierTest,169.0,58.0,0.3431952662721893,16.0,3.625
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/ValueMarkerTest.java,ValueMarkerTest,201.0,61.0,0.3034825870646766,23.0,2.652173913043478
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/FastScatterPlotTest.java,FastScatterPlotTest,200.0,61.0,0.305,25.0,2.44
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/CrosshairTest.java,CrosshairTest,164.0,53.0,0.3231707317073171,18.0,2.9444444444444446
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/CombinedRangeCategoryPlotTest.java,CombinedRangeCategoryPlotTest,241.0,80.0,0.33195020746887965,25.0,3.2
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/PolarPlotTest.java,PolarPlotTest,315.0,55.0,0.1746031746031746,24.0,2.2916666666666665
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/PlotTest.java,PlotTest,150.0,60.0,0.4,12.0,5.0
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/compass/LineNeedleTest.java,LineNeedleTest,75.0,47.0,0.6266666666666667,15.0,3.1333333333333333
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/compass/WindNeedleTest.java,WindNeedleTest,75.0,47.0,0.6266666666666667,15.0,3.1333333333333333
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/compass/CompassPlotTest.java,CompassPlotTest,121.0,54.0,0.4462809917355372,17.0,3.176470588235294
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/compass/PointerNeedleTest.java,PointerNeedleTest,75.0,47.0,0.6266666666666667,15.0,3.1333333333333333
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/compass/PlumNeedleTest.java,PlumNeedleTest,75.0,47.0,0.6266666666666667,15.0,3.1333333333333333
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/compass/ShipNeedleTest.java,ShipNeedleTest,75.0,47.0,0.6266666666666667,15.0,3.1333333333333333
/Users/blanchemongeon/Documents/Universite/H22/IFT3913/jfreechart-master/src/test/java/org/jfree/chart/plot/compass/LongNeedleTest.java,LongNeedleTest,75.0,47.0,0.6266666666666667,15.0,3.1333333333333333
